Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0045137~development of primary sexual characteristics	9	0.14166535495041713	0.021777517264829578	SOX2, FST, ADAMTS1, BCL2L1, MMP14, SOX9, LFNG, KDR, GJB2	450	104	13588	2.6130769230769233	1.0	0.584375730827628	31.84822004864454
GOTERM_BP_FAT	GO:0016481~negative regulation of transcription	21	0.33055249488430666	0.022365412379341434	TXNIP, EGR1, CCDC85B, SOX2, NOSTRIN, ZBTB16, SOX9, MXD4, HHEX, HES5, ID1, NKX6-2, HES3, FOXF2, PER2, PER1, BCL6, ID3, BHLHE40, KLF4, DNAJB5	450	372	13588	1.7045878136200718	1.0	0.5877483979053679	32.557973068597754
GOTERM_MF_FAT	GO:0046872~metal ion binding	147	2.3138674641901464	0.02246809441799358	PDP1, FHIT, ALAD, S100A5, SYT4, PTGS2, IDE, S100A9, COX5B, GATA2, MAP3K6, TPT1, ELTD1, ESCO1, NUDT18, CYP2E1, LPCAT2, ADAMTS9, TRIM36, CAMK4, DLL4, ACAP2, MORC2A, CAR8, SLC25A37, ADAMTS1, CHORDC1, SLC40A1, XDH, MYL6, SLC38A3, SLC38A2, CRELD2, CALR, ZFP758, KCNJ2, ADA, TRF, HBB-Y, GM11273, MUT, ZFP760, GLO1, ZFP810, OSGEP, KLF9, KLF13, KLF10, CREBBP, ZBTB40, NR4A1, KLF15, NR4A3, CDKN1A, SLC25A13, TRIM59, SALL1, DZIP1L, RHBDL3, PLA2G4E, KLF4, SLC5A3, SLC5A5, PXDN, ZCCHC24, LDLR, MLPH, UTY, ATP10A, RNF185, ZKSCAN3, TENC1, DMRTA1, KCNQ3, P4HA1, MT2, ATP8B1, GUCY1A2, TRPV4, MT1, ALOX12B, SIK1, KDM5C, KDM5D, EGR1, PCDHB7, EGR3, EGR2, GM5506, EGR4, PCDHB6, PCDHB3, LDB3, PADI2, MMP14, FOLH1, KSR2, CAPN11, CHSY3, UBC, UBB, KSR1, PLA2G3, ALPL, CPM, GALNT7, GALNT6, TIPARP, PCDHB14, GM9008, NHLRC1, ZBTB16, GM14403, ZFP36L1, ZFP36L2, PCSK1, RASGRP3, FAT4, ADH1, FMO2, FAT2, ADAMTS10, PCSK9, BCL6, SCNM1, GM7094, ENO1, KCNE4, CAR3, CYP2G1, MICALL2, WDFY1, MAT2A, MEX3B, CBL, CREB5, PARK2, ANXA5, KCNV1, GM14418, PLEKHF1, ADI1, HBA-A1, JHDM1D, ZFP488, CDH19, MEX3D, 3110052M02RIK, ZRANB3, ZFP189	438	3850	13288	1.1583561643835618	0.9999986575132307	0.7074678266991294	28.48314664164924
GOTERM_BP_FAT	GO:0045934~negative regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	22	0.3462930898787974	0.02319603705558706	TXNIP, EGR1, CCDC85B, SOX2, MLH1, NOSTRIN, ZBTB16, SOX9, MXD4, HHEX, HES5, ID1, NKX6-2, HES3, FOXF2, PER2, PER1, BCL6, ID3, BHLHE40, KLF4, DNAJB5	450	397	13588	1.673305345647915	1.0	0.594878402553715	33.548900383719115
GOTERM_MF_FAT	GO:0043169~cation binding	148	2.329608059184637	0.02359776351114448	PDP1, FHIT, ALAD, S100A5, SYT4, PTGS2, IDE, S100A9, COX5B, GATA2, MAP3K6, TPT1, ELTD1, ESCO1, NUDT18, CYP2E1, LPCAT2, ADAMTS9, TRIM36, CAMK4, DLL4, ACAP2, MORC2A, CAR8, SLC25A37, ADAMTS1, CHORDC1, SLC40A1, XDH, MYL6, SLC38A3, SLC38A2, CRELD2, CALR, ZFP758, KCNJ2, ADA, TRF, HBB-Y, GM11273, MUT, ZFP760, GLO1, ZFP810, OSGEP, KLF9, KLF13, KLF10, CREBBP, CHI3L1, ZBTB40, NR4A1, KLF15, NR4A3, CDKN1A, SLC25A13, TRIM59, SALL1, DZIP1L, RHBDL3, PLA2G4E, KLF4, SLC5A3, SLC5A5, PXDN, ZCCHC24, LDLR, MLPH, UTY, ATP10A, RNF185, ZKSCAN3, TENC1, DMRTA1, KCNQ3, P4HA1, MT2, ATP8B1, GUCY1A2, TRPV4, MT1, ALOX12B, SIK1, KDM5C, KDM5D, EGR1, PCDHB7, EGR3, EGR2, GM5506, EGR4, PCDHB6, PCDHB3, LDB3, PADI2, MMP14, FOLH1, KSR2, CAPN11, CHSY3, UBC, UBB, KSR1, PLA2G3, ALPL, CPM, GALNT7, GALNT6, TIPARP, PCDHB14, GM9008, NHLRC1, ZBTB16, GM14403, ZFP36L1, ZFP36L2, PCSK1, RASGRP3, FAT4, ADH1, FMO2, FAT2, ADAMTS10, PCSK9, BCL6, SCNM1, GM7094, ENO1, KCNE4, CAR3, CYP2G1, MICALL2, WDFY1, MAT2A, MEX3B, CBL, CREB5, PARK2, ANXA5, KCNV1, GM14418, PLEKHF1, ADI1, HBA-A1, JHDM1D, ZFP488, CDH19, MEX3D, 3110052M02RIK, ZRANB3, ZFP189	438	3885	13288	1.1557295064144377	0.9999993252925872	0.6939730855598707	29.69274584177587
GOTERM_MF_FAT	GO:0016702~oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	7	0.11018416496143554	0.02407075390208114	ADI1, PTGS2, P4HA1, UTY, ALOX12B, KDM5C, KDM5D	438	68	13288	3.123019070641955	0.9999994942823992	0.6721424146005888	30.193515756029644
GOTERM_MF_FAT	GO:0005198~structural molecule activity	24	0.377774279867779	0.0244655350553604	MYL6, LOR, MYBPC1, CLDN5, AKAP12, RPS2, RPL30, RPL34, TUBB6, TUBA1C, RPS24, NES, COL4A1, GM6472, CRYAB, RPL26, RPS6, COL5A1, RPS7, RPS19, RPL41, RPS4Y2, RPS14, RPS15, UBC, UBB	438	450	13288	1.6180213089802131	0.9999996024815366	0.6510114036421224	30.6089352050682
GOTERM_BP_FAT	GO:0048534~hemopoietic or lymphoid organ development	17	0.26759011490634343	0.024521834062180104	EGR1, LRRC8A, TIPARP, EOMES, ITPKB, TBX1, ZBTB16, MYH9, RPS6, CD24A, ADA, CD74, KDR, HBA-A1, RPS19, BCL6, FAS	450	281	13588	1.826777382364571	1.0	0.6092384747208464	35.10217911584005
GOTERM_BP_FAT	GO:0001890~placenta development	8	0.12592475995592634	0.024875416093495577	VCAM1, GATA2, GAB1, EOMES, RPS6, ADA, JUNB, CYR61	450	87	13588	2.7766028097062576	1.0	0.6083901594041798	35.510611223327594
GOTERM_BP_FAT	GO:0006979~response to oxidative stress	8	0.12592475995592634	0.024875416093495577	PSMB5, TXNIP, PXDN, PTGS2, GPX6, GAB1, MYH7, MMP14	450	87	13588	2.7766028097062576	1.0	0.6083901594041798	35.510611223327594
GOTERM_BP_FAT	GO:0046649~lymphocyte activation	13	0.2046277349283803	0.024928556314325317	EGR1, LRRC8A, EOMES, MLH1, ITPKB, RPS6, MYH9, CD24A, CD74, ADA, IFNAR1, BCL6, FAS	450	191	13588	2.0551948807446188	1.0	0.6031177026048187	35.57178508417036
GOTERM_BP_FAT	GO:0050885~neuromuscular process controlling balance	5	0.07870297497245396	0.02493116689678463	IGDCC3, CLIC5, NKX6-2, SOX2, NR4A3	450	34	13588	4.440522875816994	1.0	0.597196673722159	35.574788919669274
GOTERM_BP_FAT	GO:0046634~regulation of alpha-beta T cell activation	5	0.07870297497245396	0.02493116689678463	HLX, BCL6, ITPKB, CD24A, ADA	450	34	13588	4.440522875816994	1.0	0.597196673722159	35.574788919669274
GOTERM_MF_FAT	GO:0030247~polysaccharide binding	10	0.15740594994490792	0.025377813721630053	LPL, TNFAIP6, LYVE1, PGLYRP1, VTN, LAMC2, ADAMTS1, TINAGL1, COL5A1, CYR61	438	128	13288	2.370148401826484	0.9999997721785615	0.6392777155875704	31.560106036016766
GOTERM_MF_FAT	GO:0003924~GTPase activity	10	0.15740594994490792	0.025377813721630053	GBP5, EIF2S3Y, IRGM2, GBP9, IIGP1, TUBB6, GBP4, GBP3, GBP2, TUBA1C	438	128	13288	2.370148401826484	0.9999997721785615	0.6392777155875704	31.560106036016766
GOTERM_MF_FAT	GO:0001871~pattern binding	10	0.15740594994490792	0.025377813721630053	LPL, TNFAIP6, LYVE1, PGLYRP1, VTN, LAMC2, ADAMTS1, TINAGL1, COL5A1, CYR61	438	128	13288	2.370148401826484	0.9999997721785615	0.6392777155875704	31.560106036016766
GOTERM_BP_FAT	GO:0051172~negative regulation of nitrogen compound metabolic process	22	0.3462930898787974	0.025509511928370966	TXNIP, EGR1, CCDC85B, SOX2, MLH1, NOSTRIN, ZBTB16, SOX9, MXD4, HHEX, HES5, ID1, NKX6-2, HES3, FOXF2, PER2, PER1, BCL6, ID3, BHLHE40, KLF4, DNAJB5	450	401	13588	1.656614020504295	1.0	0.5998448403128117	36.23701055676284
GOTERM_MF_FAT	GO:0016701~oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	7	0.11018416496143554	0.025659189147683892	ADI1, PTGS2, P4HA1, UTY, ALOX12B, KDM5C, KDM5D	438	69	13288	3.0777579246906224	0.9999998081412096	0.6196474288595388	31.851015497232225
GOTERM_BP_FAT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	13	0.2046277349283803	0.025829290116893475	PLAT, TXNIP, SCHIP1, IRS2, NDN, ERBB3, ARID5B, TIPARP, EPHA2, KDR, GAB1, PDGFRB, SH2B2	450	192	13588	2.044490740740741	1.0	0.5986988481861601	36.60040583237506
GOTERM_BP_FAT	GO:0010551~regulation of specific transcription from RNA polymerase II promoter	6	0.09444356996694475	0.026026595795293546	HHEX, HES5, NKX6-2, HES3, PER2, PER1	450	51	13588	3.552418300653595	1.0	0.5958442461779475	36.8236488303221
GOTERM_BP_FAT	GO:0045637~regulation of myeloid cell differentiation	6	0.09444356996694475	0.026026595795293546	ETS1, KLF10, CLEC2D, NFKBIA, ZBTB16, FAS	450	51	13588	3.552418300653595	1.0	0.5958442461779475	36.8236488303221
GOTERM_BP_FAT	GO:0048839~inner ear development	8	0.12592475995592634	0.026287132530470422	BDNF, HES5, CLIC5, SOX2, INSIG1, TBX1, NR4A3, FZD6	450	88	13588	2.745050505050505	1.0	0.59395039350767	37.117300061420345
GOTERM_BP_FAT	GO:0006916~anti-apoptosis	8	0.12592475995592634	0.026287132530470422	BDNF, TSC22D3, SGK3, TPT1, HSPA1A, GLO1, HSPA1B, BCL2L1, DAPK1	450	88	13588	2.745050505050505	1.0	0.59395039350767	37.117300061420345
GOTERM_BP_FAT	GO:0000288~nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	3	0.047221784983472376	0.026731009359024588	ZFP36L1, ZFP36L2, MLH1	450	8	13588	11.323333333333334	1.0	0.5946581671169593	37.61463306726442
GOTERM_BP_FAT	GO:0060021~palate development	5	0.07870297497245396	0.027436107947472237	SCHIP1, ARID5B, TIPARP, INSIG1, TBX1	450	35	13588	4.313650793650794	1.0	0.5988996014872173	38.3970315552121
GOTERM_BP_FAT	GO:0007127~meiosis I	5	0.07870297497245396	0.027436107947472237	CCNB1IP1, REC8, MLH1, PTTG1, MYH9	450	35	13588	4.313650793650794	1.0	0.5988996014872173	38.3970315552121
GOTERM_BP_FAT	GO:0042981~regulation of apoptosis	28	0.4407366598457422	0.027852220751472874	ERBB3, MLH1, HSPA1A, HSPA1B, BCL2L1, ZBTB16, SOX9, CD24A, ADA, CD74, BDNF, TSC22D3, BOK, TPT1, TRP53INP1, PCSK9, GLO1, BCL6, FAS, SGK3, KLF10, NR4A1, RPS6, DAPK1, PLEKHF1, CDKN1A, BTG2, ID3, IGFBP3	450	553	13588	1.5288888888888887	1.0	0.5991439835269438	38.85441333049151
GOTERM_MF_FAT	GO:0043565~sequence-specific DNA binding	28	0.4407366598457422	0.027951772255945764	FOSL2, SOX2, SOX9, FOS, GATA2, FOXQ1, XBP1, HLX, NKX6-2, JUND, FOXF2, BCL6, SOX10, MAFF, NR4A1, CREB5, TBX1, NR4A3, FOSB, JUNB, HHEX, ATF3, ETS1, MEOX1, JUN, NFE2L3, KLF4, UNCX	438	556	13288	1.5278078906737622	0.9999999527666651	0.6292565835918197	34.17868359355312
GOTERM_MF_FAT	GO:0005509~calcium ion binding	39	0.6138832047851409	0.0281692456935649	PDP1, MYL6, PXDN, S100A5, CRELD2, LDLR, SYT4, GALNT7, GALNT6, S100A9, PCDHB14, CALR, PCSK1, RASGRP3, FAT4, FAT2, TPT1, PCSK9, TRPV4, GM7094, ELTD1, PCDHB7, PCDHB6, PCDHB3, CBL, PADI2, LPCAT2, MMP14, ANXA5, FOLH1, SLC25A13, CAPN11, CAMK4, DLL4, CDH19, RHBDL3, CHORDC1, PLA2G3, PLA2G4E	438	840	13288	1.4085453359425961	0.9999999586543411	0.6111324874628133	34.395592592042036
GOTERM_BP_FAT	GO:0007548~sex differentiation	10	0.15740594994490792	0.028459166100727212	SOX2, FST, ADAMTS1, BCL2L1, MMP14, SOX9, LFNG, DMRTA1, KDR, GJB2	450	130	13588	2.322735042735043	1.0	0.6018857035148333	39.515817797937835
GOTERM_BP_FAT	GO:0031327~negative regulation of cellular biosynthetic process	23	0.36203368487328824	0.028491940282299295	TXNIP, EGR1, CCDC85B, SOX2, NOSTRIN, ZBTB16, SOX9, MXD4, HHEX, HES5, ID1, NKX6-2, HES3, FOXF2, INSIG1, PER2, PER1, BCL6, ID3, BHLHE40, LAG3, KLF4, DNAJB5	450	430	13588	1.6151111111111112	1.0	0.5971153807911874	39.551340090367226
GOTERM_BP_FAT	GO:0010557~positive regulation of macromolecule biosynthetic process	27	0.4249960648512514	0.02904810137244672	SOX2, SOX9, TLR7, FOS, GATA2, TDGF1, HMGA1-RS1, EGR1, BMP3, SOX10, EGR2, KLF13, CREBBP, NR4A1, CREB5, TBX1, ARNTL, NPAS4, KLF15, NR4A3, AFF1, HMGA1, HES5, ETS1, MEOX1, HES3, JUN, KLF4	450	530	13588	1.5382641509433963	1.0	0.5991781714177958	40.15114526215046
GOTERM_BP_FAT	GO:0010038~response to metal ion	6	0.09444356996694475	0.030153099524706836	XDH, SLC25A13, PDE1C, MT2, MT1, TSHB	450	53	13588	3.418364779874214	1.0	0.6080207359572967	41.326250200132584
GOTERM_BP_FAT	GO:0008585~female gonad development	6	0.09444356996694475	0.030153099524706836	FST, ADAMTS1, BCL2L1, MMP14, LFNG, KDR	450	53	13588	3.418364779874214	1.0	0.6080207359572967	41.326250200132584
GOTERM_BP_FAT	GO:0009890~negative regulation of biosynthetic process	23	0.36203368487328824	0.031068413281517424	TXNIP, EGR1, CCDC85B, SOX2, NOSTRIN, ZBTB16, SOX9, MXD4, HHEX, HES5, ID1, NKX6-2, HES3, FOXF2, INSIG1, PER2, PER1, BCL6, ID3, BHLHE40, LAG3, KLF4, DNAJB5	450	434	13588	1.6002252944188429	1.0	0.6141793649179605	42.28313273370106
GOTERM_BP_FAT	GO:0010629~negative regulation of gene expression	22	0.3462930898787974	0.031215326656313203	TXNIP, EGR1, CCDC85B, SOX2, NOSTRIN, ZBTB16, SOX9, MXD4, HHEX, HES5, ID1, NKX6-2, HES3, FOXF2, PER2, PER1, BCL6, ID3, BHLHE40, TNRC6B, KLF4, DNAJB5	450	410	13588	1.620249322493225	1.0	0.6110089543592687	42.43534134656477
GOTERM_BP_FAT	GO:0043067~regulation of programmed cell death	28	0.4407366598457422	0.03193450377577878	ERBB3, MLH1, HSPA1A, HSPA1B, BCL2L1, ZBTB16, SOX9, CD24A, ADA, CD74, BDNF, TSC22D3, BOK, TPT1, TRP53INP1, PCSK9, GLO1, BCL6, FAS, SGK3, KLF10, NR4A1, RPS6, DAPK1, PLEKHF1, CDKN1A, BTG2, ID3, IGFBP3	450	560	13588	1.5097777777777779	1.0	0.6146467348304379	43.17499633861538
GOTERM_BP_FAT	GO:0010035~response to inorganic substance	8	0.12592475995592634	0.032478660717960975	XDH, PXDN, SLC25A13, PDE1C, MT2, MT1, MYH7, TSHB	450	92	13588	2.625700483091787	1.0	0.6161548827538966	43.728684373859075
GOTERM_MF_FAT	GO:0030246~carbohydrate binding	18	0.28333070990083425	0.03320619394732949	LPL, GALNT7, GALNT6, PGLYRP1, VTN, TINAGL1, CALR, CD24A, COL5A1, TNFAIP6, LYVE1, CD33, CLEC2D, ADAMTS1, LAMC2, STBD1, CLEC14A, CYR61	438	317	13288	1.7226567564063782	0.9999999981222131	0.6526892489483962	39.23685161622175
GOTERM_MF_FAT	GO:0048407~platelet-derived growth factor binding	3	0.047221784983472376	0.033331327017478096	COL4A1, COL6A1, COL5A1	438	9	13288	10.11263318112633	0.9999999982614046	0.6352377167407556	39.35277008115279
GOTERM_BP_FAT	GO:0042127~regulation of cell proliferation	27	0.4249960648512514	0.03357429996681681	FOSL2, PTGS2, MARCKSL1, LRRC32, SOX2, FGFRL1, NFKBIA, BCL2L1, ZBTB16, SOX9, CD24A, ADA, BDNF, HLX, TDGF1, BCL6, ODC1, IRS2, CCKBR, KLF10, LIFR, KDR, HHEX, CDKN1A, JUN, IGFBP3, KLF4	450	538	13588	1.5153903345724906	1.0	0.6238163352103618	44.82812331853383
GOTERM_BP_FAT	GO:0007507~heart development	14	0.2203683299228711	0.03408339862304709	ERBB3, FGFRL1, TBX1, SOX9, TNNI1, COL5A1, VCAM1, HHEX, ID1, PKP2, GAB1, TDGF1, ADAMTS1, ID3	450	223	13588	1.895685102142501	1.0	0.6247624751806669	45.332068422269685
GOTERM_BP_FAT	GO:0048878~chemical homeostasis	20	0.31481189988981584	0.03410836864052546	AVP, SGK1, EGR2, LDLR, NDN, CCKBR, UGT8A, RPS6, CCL28, CD24A, TRF, KDR, ATP6V0C, EDNRB, NKX6-2, MT2, PCSK9, MT1, TRPV4, SH2B2	450	365	13588	1.65455098934551	1.0	0.6204106170939407	45.356673703317405
GOTERM_BP_FAT	GO:0010941~regulation of cell death	28	0.4407366598457422	0.03413771475777061	ERBB3, MLH1, HSPA1A, HSPA1B, BCL2L1, ZBTB16, SOX9, CD24A, ADA, CD74, BDNF, TSC22D3, BOK, TPT1, TRP53INP1, PCSK9, GLO1, BCL6, FAS, SGK3, KLF10, NR4A1, RPS6, DAPK1, PLEKHF1, CDKN1A, BTG2, ID3, IGFBP3	450	563	13588	1.5017327807381091	1.0	0.6161655520343677	45.38557781955135
GOTERM_MF_FAT	GO:0005539~glycosaminoglycan binding	9	0.14166535495041713	0.03430616052876807	LPL, TNFAIP6, LYVE1, PGLYRP1, VTN, LAMC2, ADAMTS1, COL5A1, CYR61	438	114	13288	2.395097332372026	0.9999999990461519	0.6280784083809632	40.24878518627444
GOTERM_BP_FAT	GO:0001825~blastocyst formation	4	0.06296237997796317	0.03462667017183535	CCNB1IP1, EOMES, ADA, JUNB	450	22	13588	5.49010101010101	1.0	0.6169752892651739	45.8650534609577
GOTERM_BP_FAT	GO:0046637~regulation of alpha-beta T cell differentiation	4	0.06296237997796317	0.03462667017183535	HLX, BCL6, ITPKB, ADA	450	22	13588	5.49010101010101	1.0	0.6169752892651739	45.8650534609577
GOTERM_MF_FAT	GO:0008138~protein tyrosine/serine/threonine phosphatase activity	5	0.07870297497245396	0.03528909642950201	DUSP5, DUSP4, DUSP1, DUSP16, DUSP6	438	38	13288	3.9918288872867094	0.9999999994796132	0.6215444889502364	41.13974062472058
GOTERM_BP_FAT	GO:0030155~regulation of cell adhesion	8	0.12592475995592634	0.035911456344253107	LAMA4, PODXL, TDGF1, BCL6, VTN, MMP14, CD24A, CYR61	450	94	13588	2.56983451536643	1.0	0.6261582537087942	47.10609051020966
GOTERM_BP_FAT	GO:0007292~female gamete generation	6	0.09444356996694475	0.037075885459193686	REC8, MLH1, PAQR8, ADAMTS1, RPS6, PAQR5	450	56	13588	3.2352380952380955	1.0	0.6337122971769289	48.20765715206428
GOTERM_BP_FAT	GO:0048469~cell maturation	7	0.11018416496143554	0.037393683688233426	SCLT1, GATA2, SOX10, REC8, HES5, XBP1, KDR	450	75	13588	2.818251851851852	1.0	0.6325588444802913	48.504521213005134
GOTERM_BP_FAT	GO:0007167~enzyme linked receptor protein signaling pathway	16	0.25184951991185267	0.037718564956800225	PLAT, TXNIP, SCHIP1, IRS2, NDN, ERBB3, ARID5B, TIPARP, FST, EPHA2, KDR, ID1, GAB1, PDGFRB, SH2B2, TOB1	450	273	13588	1.7697028897028897	1.0	0.6315001873204441	48.806343375104944
GOTERM_BP_FAT	GO:0010558~negative regulation of macromolecule biosynthetic process	22	0.3462930898787974	0.03782313623753941	TXNIP, EGR1, CCDC85B, SOX2, NOSTRIN, ZBTB16, SOX9, MXD4, HHEX, HES5, ID1, NKX6-2, HES3, FOXF2, PER2, PER1, BCL6, ID3, BHLHE40, LAG3, KLF4, DNAJB5	450	418	13588	1.5892397660818713	1.0	0.628285629986334	48.90313723049823
GOTERM_BP_FAT	GO:0043068~positive regulation of programmed cell death	15	0.23610892491736185	0.03822335894349531	KLF10, NR4A1, MLH1, BCL2L1, ZBTB16, CD24A, DAPK1, PLEKHF1, CDKN1A, BOK, TRP53INP1, PCSK9, ID3, FAS, IGFBP3	450	250	13588	1.8117333333333332	1.0	0.6280295328127848	49.27200243764277
GOTERM_BP_FAT	GO:0001944~vasculature development	15	0.23610892491736185	0.03822335894349531	TNFRSF12A, TIPARP, TBX1, MYH9, MMP14, JUNB, EPHA2, COL5A1, KDR, ZFP36L1, LAMA4, ID1, DLL4, TDGF1, CYR61	450	250	13588	1.8117333333333332	1.0	0.6280295328127848	49.27200243764277
GOTERM_MF_FAT	GO:0046914~transition metal ion binding	102	1.6055406894380608	0.0382254359187541	FHIT, ALAD, S100A5, PTGS2, IDE, COX5B, GATA2, ESCO1, NUDT18, CYP2E1, ADAMTS9, TRIM36, MORC2A, ACAP2, CAR8, SLC25A37, ADAMTS1, CHORDC1, SLC40A1, XDH, CALR, ZFP758, HBB-Y, TRF, GM11273, MUT, ZFP760, GLO1, ZFP810, OSGEP, KLF9, KLF13, KLF10, CREBBP, ZBTB40, NR4A1, NR4A3, KLF15, CDKN1A, TRIM59, SALL1, DZIP1L, KLF4, PXDN, ZCCHC24, UTY, MLPH, RNF185, ZKSCAN3, TENC1, DMRTA1, P4HA1, MT2, GUCY1A2, MT1, ALOX12B, KDM5C, KDM5D, EGR1, EGR3, EGR2, EGR4, LDB3, MMP14, FOLH1, KSR2, UBC, UBB, KSR1, ALPL, CPM, GALNT7, GALNT6, TIPARP, GM9008, ZBTB16, NHLRC1, GM14403, ZFP36L1, ZFP36L2, RASGRP3, ADH1, ADAMTS10, SCNM1, BCL6, CAR3, MICALL2, CYP2G1, WDFY1, MAT2A, MEX3B, CBL, CREB5, PARK2, GM14418, HBA-A1, PLEKHF1, ADI1, JHDM1D, ZFP488, MEX3D, 3110052M02RIK, ZRANB3, ZFP189	438	2608	13288	1.1865282796873686	0.999999999915159	0.6351508839715245	43.72810201118559
GOTERM_BP_FAT	GO:0048565~gut development	5	0.07870297497245396	0.038914159495121114	EDNRB, SOX10, HLX, FOXF2, ADA	450	39	13588	3.871225071225071	1.0	0.6305930976616095	49.90278049884031
GOTERM_BP_FAT	GO:0048477~oogenesis	5	0.07870297497245396	0.038914159495121114	REC8, MLH1, PAQR8, RPS6, PAQR5	450	39	13588	3.871225071225071	1.0	0.6305930976616095	49.90278049884031
GOTERM_BP_FAT	GO:0046545~development of primary female sexual characteristics	6	0.09444356996694475	0.0395826021246068	FST, ADAMTS1, BCL2L1, MMP14, LFNG, KDR	450	57	13588	3.1784795321637427	1.0	0.6328753257881004	50.50609942779729
GOTERM_BP_FAT	GO:0043009~chordate embryonic development	22	0.3462930898787974	0.04006513436411522	CCNB1IP1, MAFF, SOX10, GM5506, EOMES, TBX1, BCL2L1, MYH9, ADA, JUNB, EPHA2, FZD6, VCAM1, HBA-A1, GATA2, MEOX1, HES3, GAB1, TDGF1, PDGFRB, WNT9A, CYR61, ENO1	450	421	13588	1.577915017154922	1.0	0.6333596527773191	50.937357012881535
GOTERM_BP_FAT	GO:0010942~positive regulation of cell death	15	0.23610892491736185	0.040437983662985046	KLF10, NR4A1, MLH1, BCL2L1, ZBTB16, CD24A, DAPK1, PLEKHF1, CDKN1A, BOK, TRP53INP1, PCSK9, ID3, FAS, IGFBP3	450	252	13588	1.7973544973544975	1.0	0.6328177266310887	51.2681583397545
GOTERM_BP_FAT	GO:0060348~bone development	9	0.14166535495041713	0.04178517127129478	BMP3, PTGS2, KLF10, JUND, INSIG1, UBC, UBB, MMP14, SOX9, IGFBP3	450	118	13588	2.3030508474576274	1.0	0.6411524588074782	52.445980034767125
GOTERM_BP_FAT	GO:0055080~cation homeostasis	12	0.1888871399338895	0.04205105260346218	ATP6V0C, EDNRB, SGK1, CCKBR, NDN, MT2, MT1, TRPV4, CD24A, CCL28, TRF, KDR	450	184	13588	1.9692753623188406	1.0	0.6396023790919128	52.67524203209288
GOTERM_BP_FAT	GO:0010810~regulation of cell-substrate adhesion	5	0.07870297497245396	0.04215157687110586	TDGF1, BCL6, VTN, MMP14, CYR61	450	40	13588	3.7744444444444443	1.0	0.6366073872951277	52.76164955909215
GOTERM_BP_FAT	GO:0032870~cellular response to hormone stimulus	6	0.09444356996694475	0.042190042840479336	SGK1, IRS2, ADIPOR2, PCSK9, SH2B2, GH	450	58	13588	3.1236781609195403	1.0	0.6330982157528158	52.7946743513767
GOTERM_BP_FAT	GO:0021675~nerve development	4	0.06296237997796317	0.04336894782357405	BDNF, EGR2, ERBB3, HES3	450	24	13588	5.032592592592593	1.0	0.6396488774419667	53.79632792798872
GOTERM_BP_FAT	GO:0009792~embryonic development ending in birth or egg hatching	22	0.3462930898787974	0.04359870970596659	CCNB1IP1, MAFF, SOX10, GM5506, EOMES, TBX1, BCL2L1, MYH9, ADA, JUNB, EPHA2, FZD6, VCAM1, HBA-A1, GATA2, MEOX1, HES3, GAB1, TDGF1, PDGFRB, WNT9A, CYR61, ENO1	450	425	13588	1.5630640522875816	1.0	0.6378636952099229	53.98919706922866
GOTERM_BP_FAT	GO:0032868~response to insulin stimulus	6	0.09444356996694475	0.04489872343373211	SGK1, IRS2, EGR2, PCSK9, SH2B2, GH	450	59	13588	3.0707344632768367	1.0	0.6451835803397533	55.06625262633268
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	30	0.4722178498347237	0.046375687197578196	LRRC32, SOX2, NHLRC1, SOX9, CD24A, TLR7, FOS, GATA2, TDGF1, HMGA1-RS1, EGR1, BMP3, SOX10, EGR2, KLF13, CREBBP, NR4A1, CREB5, TBX1, ARNTL, KLF15, NPAS4, NR4A3, AFF1, HMGA1, HES5, MEOX1, ETS1, HES3, JUN, KLF4	450	633	13588	1.4310689836756187	1.0	0.6536657496996375	56.261061992236264
GOTERM_MF_FAT	GO:0050840~extracellular matrix binding	4	0.06296237997796317	0.047546887488922	OLFML2B, OLFML2A, VTN, CYR61	438	25	13288	4.854063926940639	0.9999999999997418	0.7011194068810317	51.259059354364126
GOTERM_BP_FAT	GO:0048545~response to steroid hormone stimulus	6	0.09444356996694475	0.04770903938411809	ADH1, TSHB, FAS, MMP14, TIMP3, CD24A	450	60	13588	3.0195555555555558	1.0	0.6606714923125984	57.31391558835362
GOTERM_BP_FAT	GO:0007162~negative regulation of cell adhesion	4	0.06296237997796317	0.04811331213637661	PODXL, BCL6, MMP14, CD24A	450	25	13588	4.831288888888889	1.0	0.6602300196601616	57.628391400053246
GOTERM_BP_FAT	GO:0006402~mRNA catabolic process	5	0.07870297497245396	0.049068744740316514	ZFP36L1, ZFP36L2, GM9825, MLH1, MEX3D, RNPS1	450	42	13588	3.594708994708995	1.0	0.6640447348929525	58.362946649616276
