Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0050840~extracellular matrix binding	11	1.014760147601476	5.590616530737551E-7	RPSA, BGN, FBLN2, SMOC1, ELN, TGFBI, OLFML2A, VTN, NID1, THBS1, SHH	766	25	13288	7.632793733681462	3.9909047408359655E-4	4.989502168717408E-5	8.453307908440344E-4
GOTERM_BP_FAT	GO:0051960~regulation of nervous system development	27	2.4907749077490773	6.035978198653503E-7	IRX3, MEIS1, SHH, OTP, HOXA2, LHX1, INPP5J, LHX5, TLX3, NEFM, CHRNA3, MT3, PHOX2B, LBX1, VAX1, LMX1A, NTN1, NKX6-1, THY1, NOTCH3, DLX2, ASCL1, DLX1, NOTCH1, ISL2, FOXG1, BMP7	812	148	13588	3.052822526960458	0.0015675213602210913	6.53624974124023E-5	0.001069506349293814
GOTERM_BP_FAT	GO:0030900~forebrain development	29	2.6752767527675276	6.055601409292379E-7	SLC6A3, SOX3, WNT3A, SHH, OTP, ARX, TAL2, ALDH1A2, WNT1, GATA2, LHX1, DYNC2H1, NKX2-1, LHX6, LHX8, EGFR, RFX4, LMX1A, NOTCH3, DLX2, FEZF2, ASCL1, DLX1, NOTCH1, FOXG1, TRP73, RBPJ, FABP7, LRP2	812	167	13588	2.90590248075278	0.0015726134283378101	6.295206974660239E-5	0.001072983340366651
GOTERM_BP_FAT	GO:0031175~neuron projection development	34	3.136531365313653	7.039270092160273E-7	DCC, WNT3A, CLU, GRIN3A, SHH, ARX, HOXA2, LAMB2, BCL11B, GBX2, POU4F3, NKX2-1, ROBO3, FOXD1, CHAT, PRRXL1, PTPRZ1, VAX1, LMX1A, NTN1, TBR1, GAS7, SLIT1, SLIT2, SLIT3, FEZF2, NOTCH1, ISL2, DLX5, FOXG1, STMN1, NGFR, BMP7, GFRA3	812	218	13588	2.609888371672617	0.001827834413228202	7.03631759697565E-5	0.001247277159821536
GOTERM_BP_FAT	GO:0016477~cell migration	36	3.3210332103321036	8.046326505634105E-7	DCC, PLXNA2, CAPZA2, ITGA11, GJA1, PAX3, ENPEP, SHH, ARX, GBX2, NKX2-1, POU4F1, LHX6, LBP, ROBO3, TLX3, PLAT, EGFR, PHOX2B, RET, PRRXL1, SATB2, AIMP1, LMX1B, FOXJ1, PODXL, VAX1, MYH9, NTN1, KITL, KDR, ASCL1, TNS1, FOXC1, LAMC1, GFRA3	812	240	13588	2.5100985221674876	0.00208905597881337	7.7450374639354E-5	0.00142571469623487
GOTERM_BP_FAT	GO:0050767~regulation of neurogenesis	25	2.3062730627306274	8.552754815368944E-7	IRX3, MEIS1, SHH, OTP, HOXA2, INPP5J, TLX3, NEFM, CHRNA3, MT3, PHOX2B, LBX1, VAX1, LMX1A, NTN1, NKX6-1, THY1, NOTCH3, DLX2, ASCL1, NOTCH1, ISL2, DLX1, FOXG1, BMP7	812	132	13588	3.1693163158680404	0.0022203931991029435	7.938477483071527E-5	0.0015154472123191098
GOTERM_BP_FAT	GO:0048562~embryonic organ morphogenesis	28	2.5830258302583027	9.547800692078256E-7	WNT3A, COL2A1, PAX2, SHH, ALDH1A1, WNT1, KCNQ4, HOXA2, HOXA3, HOXC4, POU4F3, GBX2, COL11A1, FOXL2, SATB2, MAFB, TGFBR2, SMAD3, GJB6, CELSR1, NR4A3, PROX1, DLX2, HOXB4, DLX5, FOXG1, ROR2, BMP7	812	161	13588	2.9102591561362177	0.002478398271623994	8.556442827811761E-5	0.001691756190791427
GOTERM_BP_FAT	GO:0048667~cell morphogenesis involved in neuron differentiation	30	2.7675276752767526	1.137959485965035E-6	DCC, WNT3A, SHH, ARX, HOXA2, LAMB2, BCL11B, GBX2, POU4F3, NKX2-1, ROBO3, FOXD1, PRRXL1, PTPRZ1, VAX1, LMX1A, NTN1, TBR1, SLIT1, SLIT2, SLIT3, FEZF2, NOTCH1, ISL2, DLX5, FOXG1, STMN1, NGFR, BMP7, GFRA3	812	182	13588	2.758350024359877	0.002953189119550337	9.858042019239566E-5	0.0020163251405969085
GOTERM_MF_FAT	GO:0003677~DNA binding	149	13.745387453874539	1.3727500896973414E-6	MEF2C, GM5611, HMGN5, ZIC2, GATA2, OLIG3, ZFML, HOXC4, FOXF2, CREB3L2, CREB3L1, OLIG1, H2AFX, SCRT1, SCRT2, PHOX2B, ESCO1, SATB2, LBX1, RXRG, ARID1A, POLB, VAX1, H2AFJ, TBR1, PROX1, ASCL1, GM6563, ZFP120, GM10282, FOXG1, TRP73, UNCX, ZFAND6, TSHZ3, HMGB2, ONECUT3, SOX3, SOX7, MYBL1, MEIS1, OTP, TAL2, ARX, HOXA2, HOXA3, RPL7, NKX1-1, LHX1, ALB, JUND, NPM1, NKX2-1, LHX5, LHX6, LHX8, DBX1, EPAS1, RFX4, SUB1, MAFB, JRKL, ZBTB41, SMAD3, RNPS1, NR4A3, NKX6-1, HOXB4, DLX2, FEZF2, DLX1, NOTCH1, ZFP770, ZFP771, EBF3, DLX5, POLD2, TDG, HIVEP2, HOXB9, MAFA, RBPJ, NYNRIN, AEBP1, FOSL2, FOXK1, EVX1, GPBP1, TBX20, DMRTA2, DEK, PAX3, PAX2, HDX, ZKSCAN2, PAX8, POU4F3, POU4F1, SOX18, FOXB2, HIST3H2BA, KDM5D, SOX10, SSBP4, PRRXL1, FOXJ1, SOX11, DMRT3, SNAPC3, NUSAP1, HMGA2, HLTF, HMGA1, PURA, ZFP37, MCM6, SARNP, ZFP654, GM9825, KHSRP, FOXC1, ZFP711, IRX4, IRX3, LCORL, IRX5, POLR2K, NFIX, HIC1, POLR2A, ZFP36L2, MSX3, GBX2, POU3F1, TLX3, FOXD1, TLX1, FOXD3, MAF, FOXL2, LMX1B, TBX2, ZFP386, LMX1A, DACH1, ISL2, ZFP182, NEUROD2, SP9, NEUROD6, SCAND1, NHLH1	766	1781	13288	1.4512866447840054	9.796640523347389E-4	1.0889898527510766E-4	0.0020756588223869166
GOTERM_BP_FAT	GO:0001709~cell fate determination	11	1.014760147601476	1.8051492244337951E-6	MEF2C, WNT1, GATA2, ASCL1, NOTCH2, HOXA2, LBX1, TBX2, CYP26B1, PAX2, PROX1	812	27	13588	6.817551541689474	0.00468059876510607	1.513300667987938E-4	0.0031984859816591715
GOTERM_BP_FAT	GO:0032989~cellular component morphogenesis	45	4.1512915129151295	2.331492707385429E-6	DCC, WNT3A, CLU, PAX2, SHH, ARX, DAB2, HOXA2, LAMB2, FAT1, BCL11B, DYNC2H1, GBX2, POU4F3, NKX2-1, ROBO3, FOXD1, COL18A1, EGFR, PRRXL1, PTPRZ1, FOXJ1, VAX1, LMX1A, MYH9, PROX1, SLIT1, NTN1, TBR1, GAS7, SLIT2, SLIT3, FEZF2, LAMA1, ISL2, NOTCH1, DLX5, FOXG1, IFT172, NGFR, STMN1, ANTXR1, RBPJ, BMP7, GFRA3	812	351	13588	2.145383352279904	0.006041234523719519	1.8934321638175433E-4	0.004131078931601806
GOTERM_BP_FAT	GO:0007389~pattern specification process	39	3.5977859778597785	2.3932078000600836E-6	IRX3, EVX1, WNT3A, TBX20, SHH, ALDH1A2, WNT1, HOXA2, HOXA3, LHX1, HOXC4, CYP26B1, DYNC2H1, GBX2, NKX2-1, PLXND1, DBX1, SATB2, LMX1B, MAFB, FOXJ1, TGFBR2, SMAD3, NKX6-1, ASCL1, HOXB4, DLX2, NOTCH2, DLX1, NOTCH1, SFRP2, FOXG1, IFT172, ROR2, FOXC1, HOXB9, BMP7, LRP4, UNCX	812	284	13588	2.297977520294179	0.006200650641862704	1.8846570826247522E-4	0.004240427255075563
GOTERM_MF_FAT	GO:0019838~growth factor binding	17	1.5682656826568264	2.461626038524604E-6	COL4A1, COL3A1, COL2A1, COL5A1, KDR, NOV, WISP1, KAZALD1, IGF2R, COL1A2, PDGFRA, TGFBR3, COL6A1, COL1A1, NGFR, IGFBP2, IGFBP5	766	72	13288	4.095880475776037	0.001756059474915861	1.757448705422826E-4	0.003722058779842552
GOTERM_BP_FAT	GO:0060284~regulation of cell development	27	2.4907749077490773	2.4660478482811172E-6	IRX3, MEIS1, SHH, OTP, HOXA2, INPP5J, TLX3, NEFM, CHRNA3, MT3, PHOX2B, LBX1, VAX1, LMX1A, NTN1, PROX1, NKX6-1, THY1, NOTCH3, DLX2, ASCL1, DLX1, NOTCH1, ISL2, FOXG1, TGFBR3, BMP7	812	159	13588	2.8416209684914957	0.006388770723904091	1.8849006470367247E-4	0.004369486903954556
GOTERM_BP_FAT	GO:0001568~blood vessel development	35	3.2287822878228782	3.2771868187131327E-6	MEF2C, COL3A1, TBX20, GJA1, ANPEP, ENPEP, MEIS1, MMP2, SHH, CDH5, ALDH1A2, HOXA3, HMOX1, ROBO4, GBX2, ANGPT1, SOX18, LOX, PLXND1, COL18A1, EPAS1, AIMP1, TGFBR2, MYH9, PROX1, COL5A1, KDR, THY1, NOTCH1, LAMA4, ZMIZ1, TGFBR3, FOXC1, COL1A1, RBPJ	812	244	13588	2.4003674392312044	0.008481252021308228	2.4332532011661634E-4	0.005806670701924421
GOTERM_BP_FAT	GO:0001944~vasculature development	35	3.2287822878228782	5.639204647225906E-6	MEF2C, COL3A1, TBX20, GJA1, ANPEP, ENPEP, MEIS1, MMP2, SHH, CDH5, ALDH1A2, HOXA3, HMOX1, ROBO4, GBX2, ANGPT1, SOX18, LOX, PLXND1, COL18A1, EPAS1, AIMP1, TGFBR2, MYH9, PROX1, COL5A1, KDR, THY1, NOTCH1, LAMA4, ZMIZ1, TGFBR3, FOXC1, COL1A1, RBPJ	812	250	13588	2.342758620689655	0.014549452936770235	4.0703753227266937E-4	0.009991605506143308
GOTERM_BP_FAT	GO:0007423~sensory organ development	35	3.2287822878228782	1.0329595794403991E-5	IRX5, WNT3A, COL2A1, PAX2, MEIS1, SHH, ALDH1A1, ALDH1A2, WNT1, HOXA2, KCNQ4, BCL11B, GBX2, POU4F3, COL8A1, COL11A1, COL8A2, MAF, FOXL2, LMX1B, MAFB, SMAD3, VAX1, GJB6, CELSR1, NR4A3, PROX1, THY1, DDR1, ASCL1, DLX5, FOXG1, FOXC1, BMP7, MAB21L2	812	257	13588	2.278948074600832	0.026489587347478638	7.253248821533775E-4	0.018301375117102392
GOTERM_BP_FAT	GO:0003002~regionalization	31	2.859778597785978	1.087236763716987E-5	IRX3, EVX1, WNT3A, TBX20, SHH, ALDH1A2, WNT1, HOXA2, HOXA3, LHX1, HOXC4, CYP26B1, DYNC2H1, GBX2, NKX2-1, DBX1, LMX1B, MAFB, SMAD3, NKX6-1, DLX2, HOXB4, DLX1, NOTCH1, SFRP2, FOXG1, IFT172, ROR2, FOXC1, HOXB9, LRP4	812	214	13588	2.4240826849592563	0.027861929822687537	7.433403514137682E-4	0.019262939198805284
GOTERM_MF_FAT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	14	1.2915129151291513	1.2980556082637688E-5	EGFR, RET, ERBB3, FLT4, EPHB4, DDR2, KDR, EPHA5, DDR1, PDGFRA, ROR1, ROR2, PDGFRB, MST1R	766	56	13288	4.336814621409922	0.009225360023088824	8.422067079670859E-4	0.019625566192971178
GOTERM_BP_FAT	GO:0048729~tissue morphogenesis	33	3.044280442804428	1.3405331946132018E-5	FRAS1, PLXNA1, WNT3A, TNC, NPNT, PAX3, PAX2, SHH, ZIC2, ALDH1A1, ALDH1A2, PGP, GPC3, PLXND1, FOXD1, COL11A1, EGFR, RET, SMAD3, CELSR1, NR4A3, PROX1, DDR1, NOTCH2, LAMA1, HOXB4, NOTCH1, FREM2, IFT172, TGFBR3, FOXC1, NGFR, BMP7	812	238	13588	2.3202591381380135	0.034240742100706045	8.929521385417916E-4	0.023750174321801598
GOTERM_BP_FAT	GO:0030030~cell projection organization	40	3.6900369003690034	1.5632751372118538E-5	DCC, WNT3A, CLU, GRIN3A, SHH, ARX, HOXA2, LAMB2, BCL11B, DYNC2H1, GBX2, POU4F3, NKX2-1, ROBO3, FOXD1, CHAT, PRRXL1, ROCK1, PTPRZ1, FOXJ1, VAX1, LMX1A, MYH9, SLIT1, NTN1, TBR1, GAS7, SLIT2, SLIT3, FEZF2, ISL2, NOTCH1, DLX5, FOXG1, IFT172, TSGA10, NGFR, STMN1, BMP7, GFRA3	812	319	13588	2.098305974643668	0.03981551239501602	0.0010152302645649591	0.02769596894134363
GOTERM_BP_FAT	GO:0030199~collagen fibril organization	9	0.8302583025830259	1.576560678250891E-5	LMX1B, COL3A1, FOXC1, COL2A1, LOX, COL11A1, SERPINH1, COL5A2, COL5A1	812	21	13588	7.17171006333568	0.04014700363059709	9.988943098578895E-4	0.027931312951701148
GOTERM_BP_FAT	GO:0045665~negative regulation of neuron differentiation	11	1.014760147601476	1.9143294422184247E-5	NOTCH3, PHOX2B, IRX3, HOXA2, NOTCH1, ISL2, LBX1, FOXG1, LMX1A, TLX3, MEIS1	812	34	13588	5.4139379889887	0.04853644763757414	0.0011839152480279669	0.0339144733236485
GOTERM_BP_FAT	GO:0007267~cell-cell signaling	37	3.4132841328413286	2.3682094606651707E-5	GLRA1, TNC, WNT3A, CAPZA2, SNCA, GJA1, TAC1, ILDR2, VGF, SHH, WNT1, GAD2, LHX1, SYN2, LHX5, NKX2-1, WNT6, SV2C, GAD1, CHAT, CHRNA3, WNT8B, GABRG1, GABRG2, DLGAP1, LIN7C, PARK2, CELSR1, RPH3A, GJB2, SLC17A7, WNT7B, LYNX1, GRIA2, CAMK4, MC4R, SLC5A7	812	290	13588	2.135026329199932	0.05969453402851577	0.0014303828330702872	0.04195387044341192
GOTERM_BP_FAT	GO:0003007~heart morphogenesis	16	1.4760147601476015	2.5411095757236407E-5	LBX1, TBX2, WNT3A, TBX20, GJA1, SMAD3, COL2A1, PROX1, SHH, COL5A1, ALDH1A2, ZMIZ1, GAA, TGFBR3, FOXC1, COL11A1	812	74	13588	3.6181600319531353	0.06391058386211923	0.001499880349049243	0.04501622128515459
GOTERM_BP_FAT	GO:0045664~regulation of neuron differentiation	19	1.7527675276752765	3.001059663864754E-5	PHOX2B, IRX3, LBX1, LMX1A, MEIS1, NTN1, NKX6-1, SHH, THY1, NOTCH3, ASCL1, ISL2, NOTCH1, HOXA2, INPP5J, FOXG1, TLX3, NEFM, CHRNA3	812	102	13588	3.117115811841978	0.0750343812354104	0.0017318033852600223	0.053162277313456574
GOTERM_MF_FAT	GO:0016917~GABA receptor activity	10	0.9225092250922509	3.168304841907577E-5	GABRG1, GABRG2, GABRA2, GABRA1, GM11808, GABRA4, GABRB2, H2-M5, GABRA5, GABBR2, RPS27A	766	30	13288	5.782419495213228	0.02236809489347591	0.0018833954258485885	0.04789591933876958
GOTERM_BP_FAT	GO:0060429~epithelium development	35	3.2287822878228782	3.185847139717458E-5	FRAS1, LOR, PLXNA1, TNC, NPNT, GJA1, PAX3, PAX2, SHH, ZIC2, ALDH1A1, ALDH1A2, PGP, GPC3, NKX2-1, POU3F1, PLXND1, FOXD1, COL18A1, EGFR, RET, SMAD3, CELSR1, PROX1, KDR, DDR1, NOTCH2, LAMA1, HOXB4, NOTCH1, FREM2, DLX5, IFT172, RBPJ, BMP7	812	271	13588	2.1612164397506044	0.07946613217868148	0.0017984132206941839	0.05643482370470965
GOTERM_BP_FAT	GO:0048870~cell motility	36	3.3210332103321036	3.569461000535604E-5	DCC, PLXNA2, CAPZA2, ITGA11, GJA1, PAX3, ENPEP, SHH, ARX, GBX2, NKX2-1, POU4F1, LHX6, LBP, ROBO3, TLX3, PLAT, EGFR, PHOX2B, RET, PRRXL1, SATB2, AIMP1, LMX1B, FOXJ1, PODXL, VAX1, MYH9, NTN1, KITL, KDR, ASCL1, TNS1, FOXC1, LAMC1, GFRA3	812	284	13588	2.121210018733088	0.0885986757264462	0.001971924413146642	0.06322821973546722
GOTERM_BP_FAT	GO:0051674~localization of cell	36	3.3210332103321036	3.569461000535604E-5	DCC, PLXNA2, CAPZA2, ITGA11, GJA1, PAX3, ENPEP, SHH, ARX, GBX2, NKX2-1, POU4F1, LHX6, LBP, ROBO3, TLX3, PLAT, EGFR, PHOX2B, RET, PRRXL1, SATB2, AIMP1, LMX1B, FOXJ1, PODXL, VAX1, MYH9, NTN1, KITL, KDR, ASCL1, TNS1, FOXC1, LAMC1, GFRA3	812	284	13588	2.121210018733088	0.0885986757264462	0.001971924413146642	0.06322821973546722
GOTERM_BP_FAT	GO:0001764~neuron migration	15	1.3837638376383763	5.4976144339215964E-5	DCC, PHOX2B, SATB2, PRRXL1, LMX1B, CAPZA2, GJA1, VAX1, NTN1, ARX, ASCL1, NKX2-1, ROBO3, TLX3, GFRA3	812	70	13588	3.58585503166784	0.13314791895903721	0.0029723846676367183	0.09736718098795061
GOTERM_BP_FAT	GO:0045893~positive regulation of transcription, DNA-dependent	46	4.243542435424354	7.754308531146345E-5	MEF2C, HMGB2, EVX1, FOXK1, GPBP1, ABLIM3, TBX20, NFIX, PAX3, PAX2, SHH, GATA2, HOXA2, BCL11B, PAX8, NKX2-1, POU3F1, YAP1, FOXD1, TLX1, FOXD3, ATF7IP, MAF, SOX10, FOXL2, SATB2, RFX4, LMX1B, EPAS1, MAFB, SOX11, RXRG, SMAD3, NR4A3, CENPK, TBR1, ASCL1, DLX2, DLX6OS1, NOTCH1, ZMIZ1, HOXB9, FOXC1, TRP73, MAFA, BMP7	812	416	13588	1.8503931413414172	0.18253099633131808	0.004104660775658853	0.13730914977696518
GOTERM_BP_FAT	GO:0035239~tube morphogenesis	25	2.3062730627306274	7.924246568668467E-5	NPNT, WNT3A, TBX20, GJA1, CDH1, PAX3, PAX2, SHH, ZIC2, GPC3, GBX2, PLXND1, FOXD1, RET, LBX1, TGFBR2, SMAD3, CELSR1, NR4A3, KDR, LAMA1, DDR1, NOTCH1, IFT172, BMP7	812	171	13588	2.44648978768761	0.18613382346802831	0.0041107143636432975	0.14031632868518606
GOTERM_BP_FAT	GO:0045596~negative regulation of cell differentiation	26	2.3985239852398523	8.100424350849993E-5	IRX3, CCDC85B, MEIS1, SHH, HOXA2, TLX3, MT3, PHOX2B, LBX1, FOXJ1, SMAD3, VAX1, LMX1A, NTN1, NKX6-1, THY1, NOTCH3, DLX2, NOTCH1, ISL2, CCND1, DLX1, FOXG1, TGFBR3, RBPJ, BMP7	812	182	13588	2.3905700211118934	0.18985218171233198	0.00411969765233422	0.14343383426858036
GOTERM_MF_FAT	GO:0005230~extracellular ligand-gated ion channel activity	14	1.2915129151291513	8.239340428004347E-5	GABRG1, GABRG2, GABRA2, GABRA1, GLRA1, GABRA4, GABRB2, GRIK3, GABRA5, GLRA2, GRIN3A, GRIA2, GRIA1, CHRNA3	766	66	13288	3.679721496953873	0.057134196321391495	0.004515261137926552	0.12451123027443778
GOTERM_BP_FAT	GO:0051254~positive regulation of RNA metabolic process	46	4.243542435424354	9.19258353960366E-5	MEF2C, HMGB2, EVX1, FOXK1, GPBP1, ABLIM3, TBX20, NFIX, PAX3, PAX2, SHH, GATA2, HOXA2, BCL11B, PAX8, NKX2-1, POU3F1, YAP1, FOXD1, TLX1, FOXD3, ATF7IP, MAF, SOX10, FOXL2, SATB2, RFX4, LMX1B, EPAS1, MAFB, SOX11, RXRG, SMAD3, NR4A3, CENPK, TBR1, ASCL1, DLX2, DLX6OS1, NOTCH1, ZMIZ1, HOXB9, FOXC1, TRP73, MAFA, BMP7	812	419	13588	1.8371445030979225	0.21252702639989152	0.004584195508844591	0.16275778829073495
GOTERM_BP_FAT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	41	3.782287822878229	9.533179845089863E-5	MEF2C, HMGB2, EVX1, ABLIM3, NFIX, PAX3, PAX2, SHH, GATA2, HOXA2, BCL11B, PAX8, NKX2-1, POU3F1, YAP1, FOXD1, TLX1, FOXD3, MAF, SOX10, FOXL2, SATB2, RFX4, LMX1B, EPAS1, MAFB, SOX11, RXRG, SMAD3, NR4A3, CENPK, TBR1, ASCL1, DLX2, DLX6OS1, NOTCH1, ZMIZ1, FOXC1, HOXB9, MAFA, BMP7	812	358	13588	1.9164625588243387	0.21946769908147834	0.0046641672269490675	0.1687833558928098
GOTERM_BP_FAT	GO:0002009~morphogenesis of an epithelium	25	2.3062730627306274	9.545805245598738E-5	FRAS1, PLXNA1, NPNT, TNC, PAX3, PAX2, SHH, ZIC2, ALDH1A1, ALDH1A2, PGP, GPC3, PLXND1, FOXD1, EGFR, RET, CELSR1, PROX1, NOTCH2, LAMA1, HOXB4, DDR1, NOTCH1, FREM2, IFT172	812	173	13588	2.4182066687548054	0.21972380080253662	0.004584041072307032	0.16900670816227814
GOTERM_BP_FAT	GO:0035295~tube development	33	3.044280442804428	1.0475086599055606E-4	WNT3A, CAPZA2, NPNT, TBX20, GJA1, CDH1, PAX3, PAX2, SHH, ZIC2, ALDH1A2, GPC3, LHX1, GBX2, NKX2-1, LOX, PLXND1, FOXD1, RET, LBX1, EPAS1, TGFBR2, SMAD3, CELSR1, NR4A3, KDR, DDR1, LAMA1, NOTCH1, IFT172, PDGFRA, FOXC1, BMP7	812	264	13588	2.0917487684729066	0.23834513638211507	0.004937981716168993	0.18544505841987524
GOTERM_BP_FAT	GO:0022900~electron transport chain	19	1.7527675276752765	1.0707672222689541E-4	NDUFA4, NDUFB3, NDUFA5, NDUFB11, NDUFA2, NDUFB9, NDUFA6, SNCA, NDUFC2, GM10053, NDUFA1, NDUFA12, C330018D20RIK, SDHB, NDUFS5, NDUFS4, UQCRH, NDUFV2, CYBRD1	812	112	13588	2.838801900070373	0.242935861143588	0.0049574443495418175	0.1895589390699448
GOTERM_BP_FAT	GO:0006357~regulation of transcription from RNA polymerase II promoter	61	5.627306273062731	1.142139876714846E-4	MEF2C, EVX1, FOXK1, PAX3, HMGN5, PAX2, SHH, GATA2, PAX8, POU4F3, YAP1, ATF7IP, SOX10, SATB2, LBX1, FOXJ1, SOX11, RXRG, VAX1, HLTF, TBR1, PKIA, ASCL1, ZMIZ1, FOXC1, IRX4, HMGB2, ABLIM3, ONECUT3, SOX7, NFIX, MEIS1, MSX3, HOXA2, BCL11B, NKX2-1, POU3F1, HBA-X, FOXD1, TLX1, FOXD3, MAF, FOXL2, RFX4, LMX1B, EPAS1, MAFB, TBX2, SMAD3, NR4A3, CENPK, NKX6-1, HOXB4, DLX2, DLX1, DLX6OS1, NOTCH1, HOXB9, MAFA, BMP7, RBPJ	812	616	13588	1.6570996737252897	0.25685129057174216	0.0051945161062121326	0.20218204744792967
GOTERM_BP_FAT	GO:0048732~gland development	27	2.4907749077490773	1.1532387820382598E-4	PLXNA1, CAPZA2, SLC6A3, TNC, WNT3A, CDH1, SHH, OTP, GATA2, HOXA3, ARHGAP5, PAX8, NKX2-1, PLXND1, EGFR, TBX2, TGFBR2, SMAD3, NTN1, DDR1, LAMA1, NOTCH1, CCND1, FOXC1, HOXB9, RBPJ, BMP7	812	197	13588	2.2934910354829836	0.2589921378894624	0.0051546696109556756	0.20414488638219597
GOTERM_BP_FAT	GO:0030902~hindbrain development	14	1.2915129151291513	1.394173758078664E-4	PHOX2B, LMX1B, RFX4, PLXNA2, MAFB, LMX1A, TBR1, SHH, ALDH1A2, HOXA2, LHX1, GBX2, LHX5, POU4F1	812	67	13588	3.496654657745754	0.30397591942585234	0.006123058907188117	0.2467452061343467
GOTERM_BP_FAT	GO:0042471~ear morphogenesis	15	1.3837638376383763	1.4012118186082455E-4	MAFB, WNT3A, COL2A1, CELSR1, NR4A3, GJB6, PAX2, WNT1, KCNQ4, HOXA2, DLX5, FOXG1, POU4F3, GBX2, COL11A1	812	76	13588	3.3027612133782736	0.30524809498778227	0.00605162252689273	0.247989365363388
GOTERM_BP_FAT	GO:0001822~kidney development	18	1.6605166051660518	1.9043570100649496E-4	IRX3, ODC1, RET, NPNT, NID1, PAX2, TENC1, SLIT2, SHH, GPC3, OSR1, LHX1, PAX8, PDGFRB, FOXC1, BMP7, FOXD1, LRP4	812	107	13588	2.815063763178491	0.3904227045195975	0.008081747948608164	0.3368953625707549
GOTERM_BP_FAT	GO:0021872~generation of neurons in the forebrain	7	0.6457564575645757	2.1175893132983556E-4	DLX2, DLX1, WNT3A, NKX2-1, LHX6, LHX8, OTP	812	16	13588	7.321120689655172	0.4232923092913643	0.008838447028875485	0.37455105106039
GOTERM_BP_FAT	GO:0021510~spinal cord development	11	1.014760147601476	3.100173506792788E-4	ASCL1, PRRXL1, ISL2, LBX1, EVX1, RFX4, PAX3, NKX6-1, SHH, DBX1, UNCX	812	46	13588	4.001606339687299	0.5532964109924181	0.012709966213286683	0.5478967911949573
GOTERM_BP_FAT	GO:0048514~blood vessel morphogenesis	26	2.3985239852398523	3.1078775480253154E-4	MEF2C, TBX20, GJA1, ANPEP, ENPEP, MEIS1, SHH, HOXA3, HMOX1, GBX2, ROBO4, SOX18, ANGPT1, PLXND1, COL18A1, EPAS1, AIMP1, TGFBR2, MYH9, PROX1, THY1, KDR, NOTCH1, ZMIZ1, FOXC1, RBPJ	812	198	13588	2.197392645668508	0.5541902191103604	0.012543523981996985	0.5492547991952423
GOTERM_BP_FAT	GO:0001525~angiogenesis	20	1.8450184501845017	3.3948506881923833E-4	COL18A1, EPAS1, AIMP1, TGFBR2, TBX20, ANPEP, ENPEP, MYH9, MEIS1, SHH, KDR, THY1, NOTCH1, HMOX1, ROBO4, GBX2, ANGPT1, SOX18, RBPJ, PLXND1	812	133	13588	2.516389495907256	0.5862409565654509	0.013484739736550289	0.5998277120039197
GOTERM_BP_FAT	GO:0009953~dorsal/ventral pattern formation	13	1.1992619926199262	3.4878979547329814E-4	LMX1B, EVX1, TBX20, SHH, NKX6-1, HOXA2, LHX1, IFT172, FOXG1, DYNC2H1, NKX2-1, DBX1, LRP4	812	64	13588	3.399091748768473	0.5961302302111589	0.013643388902800924	0.6162201036770676
GOTERM_BP_FAT	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	51	4.70479704797048	3.596295817011242E-4	MEF2C, EVX1, FOXK1, GPBP1, TBX20, PAX3, PAX2, SHH, GATA2, PAX8, GUCY1A2, GUCY1A3, YAP1, ATF7IP, SOX10, AVP, SATB2, SOX11, RXRG, HMGA1, TBR1, ASCL1, ZMIZ1, FOXC1, TRP73, HMGB2, ABLIM3, NFIX, HOXA2, BCL11B, NKX2-1, POU3F1, FOXD1, TLX1, FOXD3, MAF, FOXL2, LMX1B, EPAS1, RFX4, MAFB, SMAD3, NR4A3, CENPK, DLX2, DLX6OS1, NOTCH1, EBF3, HOXB9, MAFA, BMP7	812	510	13588	1.6733990147783253	0.6073534328398863	0.013856025520899373	0.6353136351344157
GOTERM_MF_FAT	GO:0004890~GABA-A receptor activity	7	0.6457564575645757	3.6445564982689137E-4	GABRG1, GABRG2, GABRA2, GABRA1, GABRA4, GABRB2, GABRA5	766	18	13288	6.7461560777487675	0.22915561808310714	0.01841888628418331	0.5496626380689484
GOTERM_BP_FAT	GO:0001649~osteoblast differentiation	11	1.014760147601476	3.7305145918774783E-4	MEF2C, HOXA2, SATB2, GM11808, H2-M5, JUND, SMAD3, IGF2, COL1A1, SHH, RPS27A, IGFBP5	812	47	13588	3.9164657792684205	0.6208190076221787	0.014159701341019959	0.6589505451065181
GOTERM_BP_FAT	GO:0021892~cerebral cortex GABAergic interneuron differentiation	5	0.46125461254612543	3.812359399337499E-4	ARX, DLX2, DLX1, NKX2-1, LHX6	812	7	13588	11.952850105559467	0.6288025420648011	0.014259974551560584	0.6733614114786901
